Title	Description	Link	pubDate
Please contact us למשפחתו: https://IDFANC.activetrai...	Please contact us למשפחתו: https://IDFANC.activetrail.biz/ANC0601202575644מצורף קישור לאתר צה-ל, בו מפורסמים Information: https://www.idf.il/59780באירוע בו נפל סרן Please contact us, please contact us. Please contact us, please contact us. לוחמים בגדוד 932, חטיבת הנח״ל.הלוחמים פונו לקבלת טיפול רפואי בבית חולים, משפחותיהם עודכנו.	https://t.me/idf_telegram/14823	2025-01-06T12:56:32-08:00
🎬 הרמטכ-ל בזירת הפיגוע בשומרון: -למחבלים שביצעו את הפיגוע הזה הש...	הרמטכ-ל בזירת הפיגוע בשומרון: -למחבלים שביצעו את הפיגוע הזה Video is too big	https://t.me/idf_telegram/14822	2025-01-06T08:39:41-08:00
דובר צה-ל: שני לוחמים בסיירת נח״ל, נפצעו מוקדם יותר היום (ב') באו...	Please contact us Home page חולים, משפחותיהם עודכנו	https://t.me/idf_telegram/14821	2025-01-06T07:56:52-08:00
דובר צה-ל: בהמשך להתרעות שהופעלו בשעות 11:11-11:12 בשדרות, איבים ...	דובר צה-ל:בהמשך להתרעות שהופעלו בשעות 11:11-11:12 בשדרות, איבים וניר עם, זוהו שלושה שיגורים שחצומצפון רצועת עזה.חיל האוויר יירט Please, please, please contact us. אין נפגעים.	https://t.me/idf_telegram/14820	2025-01-06T01:45:28-08:00
דובר צה״ל: ראשוני: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	דובר צה״ל:ראשוני: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	https://t.me/idf_telegram/14819	2025-01-06T01:13:04-08:00
Please contact us: Please contact us אזרחיים סמוך לאל פו...	Please contact us Please contact us. Please contact us. Home page כפרים במרחב.	https://t.me/idf_telegram/14818	2025-01-05T23:46:45-08:00
Please contact us: Please contact us נוספים בהמשך.	דובר צה-ל:ראשוני: התקבל דיווח על פיגוע ירי סמוך לקדומים, פרטים נוספים בהמשך.	https://t.me/idf_telegram/14817	2025-01-05T23:23:39-08:00
דובר צה״ל: *בדיקת צופרים של פיקוד העורף תתקיים היום בעיר סכנין וב...	דובר צה״ל: *בדיקת צופרים של פיקוד העורף תתקיים היום בעיר סכנין Please contact us.* Please contact us היום (ב') בשעה 10:05 בסכנין ובשעה 13:05 בבית ג'אן.אם תופעל התרעת אמת, Please contact us, please contact us Home page 104, 052-9104104, 052-9104104, 052-9104104, 052-9104104 בכתובת: oref.org.il וברשתות החברתיות.	https://t.me/idf_telegram/14816	2025-01-05T21:02:51-08:00
🎬🖼	Video is too big	https://t.me/idf_telegram/14811	2025-01-05T10:13:12-08:00
🎬🖼 דובר צה״ל: תיעוד מתוך ההיערכות וההכנות של צה-ל לגיוס החרדים ...	Please contact us: Please contact us Please contact us, please contact us. Please contact us, please contact us. Please contact us, please contact us. About us Please contact us. Please contact us. Please contact us, please contact us. Please contact us. Please contact us for more information. Please contact us. Please contact us. Please contact us. Please contact us, please contact us. Home page משמעותית בעקבות המלחמה. Video is too big Video is too big	https://t.me/idf_telegram/14801	2025-01-05T10:13:11-08:00
🖼 Read more: Read more: Read more לתקוף הכי רחוק https://www.idf...	About us: About us: about us הכי רחוקhttps://www.idf.il/262813	https://t.me/idf_telegram/14800	2025-01-05T10:00:44-08:00
דובר צה-ל: כלי טיס של חיל האוויר תקפו מוקדם יותר היום (ראשון), בא...	דובר צה-ל:כלי טיס של חיל האוויר תקפו מוקדם יותר היום (ראשון) Please contact us Please contact us. מתחם הפיקוד והשליטה שימש את מחבלי החמאס לתכנון ולהוצאה לפועל של Please contact us. Please contact us Please contact us. Please contact us, please contact us. Please contact us, please contact us. Please contact us, please contact us. Please contact us. Please contact us.	https://t.me/idf_telegram/14799	2025-01-05T09:22:10-08:00
[GIF] About us ב-7 באוקטובר. צפו ל...	About us באוקטובר. צפולפרטים המלאים👇 https://www.idf.il/262841	https://t.me/idf_telegram/14798	2025-01-05T09:00:04-08:00
Please contact us היום (א') בקרב בצפון...	Please contact us: (א') חולים, משפחתו עודכנה.	https://t.me/idf_telegram/14797	2025-01-05T08:21:53-08:00
🖼 דובר צה״ל: מחזור הגיוס הראשון לחטיבה החרדית -החשמונאים- יוצא ל...	דובר צה״ל:מחזור הגיוס הראשון לחטיבה החרדית -החשמונאים- יוצא Home page להקמת הפלוגה הראשונה בחטיבה. Please contact us Please contact us, Please contact us. Please contact us. Home page Please contact us. Please contact us. Home page Please contact us. Please contact us, please contact us. Please contact us, please contact us. Home page שילובם בצה״ל.	https://t.me/idf_telegram/14793	2025-01-05T07:18:45-08:00
דובר צה-ל: לפני זמן קצר, זוהו מספר חשודים מחוץ לבסיס צה״ל במרכז ה...	Please contact us: Please contact us הארץ. Please contact us, please contact us.	https://t.me/idf_telegram/14792	2025-01-05T07:02:23-08:00
🎬🖼 הודעה משותפת לדובר צה-ל, דוברות המשטרה ודוברות שב״כ: 24 נשקי...	הודעה משותפת לדובר צה-ל, דוברות המשטרה ודוברות שב״כ:24 נשקים Home page Home page 20 אקדחים Please contact us, please contact us. Home page Please contact us. Please contact us, please contact us. Please contact us, please contact us Home page Please contact us. Please contact us, please contact us.	https://t.me/idf_telegram/14784	2025-01-05T02:54:32-08:00
🖼 עוד בזמן התואר הראשון: כך הובילה ערנות לוחמי -ארז- - לחשיפת מצ...	About us אמל-ח נסתר בסלוקיhttps://www.idf.il/262705	https://t.me/idf_telegram/14783	2025-01-05T01:48:25-08:00
🖼 בפסגת הר החרמון הסורי: תיעודים מהפשיטות של כוחות 'ההרים' והאמל...	About us שאיתרו במרחבhttps://www.idf.il/262668	https://t.me/idf_telegram/14782	2025-01-05T01:00:16-08:00
🎬 About us: צה-ל ושב״כ תקפו יותר מ-100 מטרות ברחבי רצועת...	Home page Please contact us, please contact us. Please contact us for more details Please contact us. האחרון יותר מ-100 מטרות טרור ברחבי רצועת עזה. Please contact us, Please contact us Please contact us. Please contact us, please contact us. About us ארגוני הטרור ברצועת עזה. Video is too big	https://t.me/idf_telegram/14781	2025-01-04T21:10:09-08:00
דובר צה-ל: היום (א') החל משעות הבוקר ועד שעות הצהריים, יתקיים תרג...	Please contact us צבאי בבסיס המטה הכללי (הקריה). Please contact us, please contact us. Please contact us. אין חשש לאירוע בטחוני.	https://t.me/idf_telegram/14780	2025-01-04T20:37:48-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה בתלמי אלעזר, יורט טיל ששוגר מתימן...	Please contact us, please contact us בטרם חצה לשטח הארץ. הופעלו התרעות על פי מדיניות.	https://t.me/idf_telegram/14779	2025-01-04T14:36:06-08:00
דובר צה-ל: הופעלה התרעה בתלמי אלעזר, הפרטים בבדיקה.	דובר צה-ל:הופעלה התרעה בתלמי אלעזר, הפרטים בבדיקה.	https://t.me/idf_telegram/14778	2025-01-04T14:21:57-08:00
🖼 דובר צה-ל: בהמשך להודעה על השיגור שנפל במרחב מעבר ארז, זוהו פג...	Please contact us Home page הסיוע ההומניטרי. Prices: 1,200 Home page הכוללות: מזון, מים, ציוד רפואי וציוד למחסות. Please contact us Please contact us. Please contact us Please contact us.	https://t.me/idf_telegram/14776	2025-01-04T13:18:52-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה בשעה 21:17 בארז, מדובר בזיהוי שוו...	דובר צה-ל:בהמשך להתרעה שהופעלה בשעה 21:17 בארז, מדובר בזיהוי שווא.	https://t.me/idf_telegram/14775	2025-01-04T11:29:11-08:00
דובר צה״ל: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	Please contact us: please contact us.	https://t.me/idf_telegram/14774	2025-01-04T11:19:36-08:00
דובר צה-ל: צה-ל תקף במהלך הלילה (ש') בצורה ממוקדת, על סמך Please,...	דובר צה-ל:צה-ל תקף במהלך הלילה (ש') בצורה ממוקדת, על סמך אינדיקציות Please contact us, please contact us. עזה. Please contact us, please contact us. Please contact us. Please contact us. הסיוע ההומניטרי לרצועה. please, please contact us, please contact us, All rights reserved. ארגון הטרור חמאס. Please contact us Please contact us.	https://t.me/idf_telegram/14773	2025-01-04T09:20:50-08:00
[GIF] About us: About us: About us https://www.idf.il/262592	About us: לוחמי יהל-ם השמידו מתחם תת-ק ליצור אמל-חhttps://www.idf.il/262592	https://t.me/idf_telegram/14772	2025-01-04T09:00:07-08:00
16:51 16:51 רצועת עזה ונפל במר...	16:51 16:51 רצועת עזה ונפל במרחב מעבר ארז.	https://t.me/idf_telegram/14771	2025-01-04T07:11:18-08:00
דובר צה״ל: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	Please contact us: please contact us.	https://t.me/idf_telegram/14770	2025-01-04T06:52:53-08:00
🖼 Please contact us: Please contact us מבצע ב׳שכונת הקצינים...	Please contact us: Please contact us Home page https://www.idf.il/262482	https://t.me/idf_telegram/14769	2025-01-04T02:01:10-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה בשעה 06:44 בנתיב העשרה, מדובר בזי...	06:44 06:44 בזיהוי שווא.	https://t.me/idf_telegram/14768	2025-01-03T20:54:20-08:00
דובר צה״ל: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	Please contact us: please contact us.	https://t.me/idf_telegram/14767	2025-01-03T20:47:21-08:00
דובר צה-ל: בהמשך להתרעות שהופעלו בשעה 23:16 בשדרות ובאיבים, מדובר...	דובר צה-ל:בהמשך להתרעות שהופעלו בשעה 11:16 p.m. בזיהוי שווא.	https://t.me/idf_telegram/14766	2025-01-03T13:25:54-08:00
דובר צה״ל: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	Please contact us: please contact us.	https://t.me/idf_telegram/14765	2025-01-03T13:17:20-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה בשעה 22:11 בנתיב העשרה, מדובר בזי...	דובר צה-ל:בהמשך להתרעה שהופעלה 22:11 בנתיב העשרה, מדובר בזיהוי שווא.	https://t.me/idf_telegram/14764	2025-01-03T12:17:35-08:00
דובר צה״ל: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	Please contact us: please contact us.	https://t.me/idf_telegram/14763	2025-01-03T12:13:00-08:00
Please contact us מספר ניסיונות הברחה מ...	About us Please contact us. Please contact us. Yes, please, please, please contact me. All rights reserved. Please contact us. Please contact us. Please contact us. Home page הדרום במשטרה.	https://t.me/idf_telegram/14762	2025-01-03T08:56:27-08:00
דובר צה״ל: בניגוד לטענות, צה-ל לא תקף בבית החולים האינדונזי בג׳בא...	דובר צה״ל:בניגוד לטענות, צה-ל לא תקף בבית החולים האינדונזי Home page Please contact us. Please contact us. About us Home page הומניטרית ומענה שוטף לבית החולים.	https://t.me/idf_telegram/14761	2025-01-03T08:21:11-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה בשעה 16:19 במטווח ניר עם, מדובר ב...	דובר צה-ל:בהמשך להתרעה שהופעלה בשעה 16:19 במטווח ניר עם, מדובר בזיהוי שווא.	https://t.me/idf_telegram/14760	2025-01-03T06:54:39-08:00
דובר צה״ל: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	Please contact us: please contact us.	https://t.me/idf_telegram/14759	2025-01-03T06:20:51-08:00
🎬 RPG בתוך מיטת ילדים ורובי קלאצ'ניקוב: צפו בתיעודים מלחימת צק-ח...	RPG in the world גבעתי בג'באליהhttps://www.idf.il/262333 Video is too big	https://t.me/idf_telegram/14758	2025-01-03T05:00:24-08:00
דובר צה-ל: בהמשך להתרעות שהופעלו בשעה 13:29 בשדרות, איבים וניר עם...	דובר צה-ל:בהמשך להתרעות שהופעלו בשעה 13:29 בשדרות, איבים וניר עם, Please contact us. Please, please, please contact us. אין נפגעים.	https://t.me/idf_telegram/14757	2025-01-03T03:56:12-08:00
דובר צה״ל: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	Please contact us: please contact us.	https://t.me/idf_telegram/14756	2025-01-03T03:30:16-08:00
🖼 Please contact us, please contact us לוחמי הנח-ל בבית חא...	Please contact us, please contact us. לוחמי הנח-ל בבית חאנוןhttps://www.idf.il/262289	https://t.me/idf_telegram/14755	2025-01-03T03:30:14-08:00
Please contact us: Please contact us ומתחמי פיקוד ושליטה: צה״...	Please contact us. ומתחמי פיקוד ושליטה: צה״ל ושב״ג Please contact us, Please contact us for more information Home page הטרור חמאס ברחבי רצועת עזה, Please contact us Please contact us. Please contact us. Home page Please contact us, please contact us. Please contact us. Please contact us.	https://t.me/idf_telegram/14754	2025-01-03T02:41:32-08:00
דובר צה-ל: בהמשך להתרעה שהופעלה בשעה 12:08 בבארי, בוצע ניסיון ייר...	דובר צה-ל:בהמשך להתרעה שהופעלה בשעה 12:08 בבארי, בוצע ניסיון יירוט לעבר שיגור אחד שחצה ממרכז רצועת עזה, נפגעים.	https://t.me/idf_telegram/14753	2025-01-03T02:36:00-08:00
דובר צה״ל: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	Please contact us: please contact us.	https://t.me/idf_telegram/14752	2025-01-03T02:10:06-08:00
🖼 42 הוחרמו: פעילות כוחות ...	42 About: פעילות כוחות הביטחון בפיקוד המרכז השבוע כוחות הביטחון Home page 42 מבוקשים החשודים בפעילויות All rights reserved. Please contact us. כוחות הביטחון.	https://t.me/idf_telegram/14749	2025-01-03T00:54:07-08:00
דובר צה-ל: חיל האוויר יירט לפני זמן קצר כלי טיס בלתי מאויש ששוגר ...	דובר צה-ל: חיל האוויר יירט לפני זמן קצר כלי טיס בלתי מאויש ששוגר מתימן. Please contact us, please contact us.	https://t.me/idf_telegram/14748	2025-01-02T22:44:47-08:00
דובר צה-ל: בהמשך להתרעות שהופעלו לפני זמן קצר במרכז הארץ ובדרומה,...	דובר צה-ל: בהמשך להתרעות שהופעלו לפני זמן קצר במרכז הארץ Please contact us. יירוט באיזור מודיעין, הפרטים בבדיקה.	https://t.me/idf_telegram/14747	2025-01-02T19:00:15-08:00
דובר צה-ל: בהמשך להתרעות שהופעלו לפני זמן קצר במרכז הארץ ובדרומה,...	דובר צה-ל: בהמשך להתרעות שהופעלו לפני זמן קצר במרכז הארץ Yes, please, please, please. בוצעו ניסיונות יירוט, please, please.	https://t.me/idf_telegram/14746	2025-01-02T18:48:25-08:00
דובר צה״ל: ראשוני: הופעלו התרעות במספר מרחבים במרכז הארץ ובדרומה ...	Please contact us: Please contact us בעקבות שיגור מתימן, הפרטים בבדיקה.	https://t.me/idf_telegram/14745	2025-01-02T18:36:05-08:00
Yes, מדובר בזיהוי שווא.	02:54 מדובר בזיהוי שווא.	https://t.me/idf_telegram/14744	2025-01-02T17:03:06-08:00
דובר צה״ל: ראשוני: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	דובר צה״ל:ראשוני: הופעלו התרעות במרחב עוטף עזה, הפרטים בבדיקה.	https://t.me/idf_telegram/14743	2025-01-02T16:56:50-08:00
🎬 Yes, בהכוונה מודיעינית ...	Please contact us: Please contact us Please contact us for more details Yes, please, please, please. Please contact us, please contact us. Please contact us. Please contact us. וכוחותינו. Please contact us. Please contact us, please contact us. הסכם הפסקת האש. Video is too big	https://t.me/idf_telegram/14741	2025-01-02T10:04:47-08:00
🎬 הרמטכ״ל ללוחמי שלדג לפני מבצע ׳רבות הדרכים׳: האתר הזה הולך ליי...	About us: האתר הזה הולך Video is too big	https://t.me/idf_telegram/14740	2025-01-02T09:39:14-08:00
🖼 יחידת שלדג בעומק סוריה ...	Please contact us: Please contact us Home page בחודשים האחרונים מרצועת עזה, אל הדאחייה בביירות ועד איראן במטרה Please contact us. Please contact us, ואנחנו פגענו גם במעגל וגם בראש״	https://t.me/idf_telegram/14739	2025-01-02T08:38:35-08:00
🎬 About us: יותר מ-100 לוחמי שלדג במבצע מיוחד בעומק סוריה. More....	התיעודים ממצלמות הגוף נחשפים: יותר מ-100 לוחמי שלדג במבצע מיוחד בעומק סוריה. צפו https://www.idf.il/262050 Video is too big	https://t.me/idf_telegram/14738	2025-01-02T08:00:44-08:00
