			
ه دادگاه خبر	دادستان تهران از صدور کیفرخواست پرونده فساد چای دبش و ارسال آن به د ادگاه خبر داد و گفت این کیفرخواست ۳۵۰ جلد و ۷۰ هزار صفحه دارد او افزود بیش از ۳۰ هزار میلیارد تومان تسهیلات بانکی بدون ضوابط ومق ررات در اختیار این گروه گذاشته شد که ۹ هزار میلیارد تومان آن معوق شده است		
نخستوزیر هند، جاستین ت	تلاشها برای آرام کردن تنش بین هند و کانادا ادامه دارد نخستوزیر هند، جاستین ترودو را به منفعت طلبی سیاسی در حمایت از سیک های جداییطلب متهمکرده کدا همچو د		
یوآو گالانت، وزیر دفاع اسرائیل، در دیدار با شماری از خانوادهه	یوآو گالانت، وزیر دفاع اسرائیل، در دیدار با شماری از خانوادههای		
انتقادها از اسرائیل به دلیل حمله به نیروهای حافظ صلح جزئیات ب	انتقادها از اسرائیل به دلیل حمله به نیروهای حافظ صلح جزئیات بیشتر در گزارش نیلوفر پورابراهیم، ایران اینترشنال		
تجمع و اعتراض و	نفتاز ع و اعتراض و بازگشت به کار کارگران اخراجی استبررسی بیشتر این موضوع ر گفتوگو با فواد کیخسروی، فعال کارگری		
برنامه با کامبیز حسینی  ۲۴ مهر  ۱۴۰۳  ۱۵ اکتبر	کامبیز حسینی  ۲۴ مهر  ۱۴۰۳  ۱۵ اکتبر نسخه صوتی برنامه		
فرماندار شوشتر اعلام کرد یکی از مخازن سوخت در پالایشگاه پتروشو	فرماندار شوشتر اعلام کرد یکی از مخازن سوخت در پالایشگاه پتروشوشتر در استان خوزستان دچار آتش رسانهها با انتشار تصاویری از این آتشسوزی، گزارشهای از		
جمهوری اسلامی گف	نخعیراد، نماینده مشهد با تاکید بر تغییر دکترین اتمی جمه وری اسلامی گفت شرایط امروز کشور متفاوت شده و مورد تهدید هستهای قرا ر گرفتیم ق		
امیر قلعهنویی، سرمربی تیم ملی فوتبال، در پاسخ به انتقادی	در پاسخ به انتقادی درباره میانگین سنی بالای تیم ملی گفت ما یواش یوا ش باید تغییر داشته باشیم ولی تغییری که منتج به نتیجه بشود    کنایه به شعار هواداران علیه خودش در ورزشگاه فولادشهر، پس برتری براب ر قطر گفت از تمام بازیکنان و مجموعه تیم تشکر میکنم دقایقی که عقب بودیم، تماشاگران واقعی در ورزشگاه بودند و تیم را تشوی ق کردند و باعث شدند بازی را برگردانیمسرمربی ایران در اشاره به ت منتقدان تیمش در تلویزیون، با انتقاد از رئیس صداوسیمای جمهوری اسلا می گفت پیشکسوتانی مانند بهتاش فریبا، ح فرکی، مصص، چراغپو از کسانی مثل حسن روشن که از ما انتقاد میکند ولی خیلی وقتها هم راه نمایی میکند خیلیها مثلا در صداوسیما و جاهای دیگر دنبال حب و بغض و تسویه حساب ه ستند که نمیخواهم بحثش را باز کنم هار نظر کنند		
مقامات ارشد آمریکایی به دستور جو بایدن پیامهایی را به بالاتری	مقامات ارشد آمریکایی به دستور جو بایدن پیامهایے وح دولت ایران ارسال کرده و به تهران هشدار دادند که تمام توطئهها علی ه ترامپ و مقامات سابق آمریکا را متوقف کندگفتوگو با آرش آرامش، حقوق دان و کارشناس امنیت ملی		
دقایقی پیش سخنگوی وزارت خارجه آمریکا در پاسخ به سوالی واک نش و	دقایکا در پاسخ به سوالی درباره واکنش		
پنتاگون سامانه تاد در آینده نزدیک، به طور کامل در اسرائیل عمل	پنتاگون سامانه تاد در آینده نزدیک، به طور کامل در اسرائیل عملیاتی خواهد شد بررسی بیشتر این موضوع در گفتوگو با فرزین ندیمی، تحلیلگر امور دفاع ی و امنیتی در موسسه واشینگتن و بن سبطی، پژوهشگر ایران و اسرائیل		
اسماعیل کوثری، نماینده تهران گفت که حسن تهرانی مقدم، رییس سازم	اسماعیل کوثری، نماینده تهران گفت که حسن تهرانی مقدم، رییس سازمان ج هاد خودکفایی سپاه پاسداران و فعال در حوزه ساخت موشککه در سال ۱۳۹۰ با انفجار زاغه مهمات پادگان مدرس به همراه برخی دیگر از اعضای سپاسد اران کشته شد، در حال ساخت و تست موشک قارهپیما بود		
یر خارجه آمریکا	خارجه آمریکا بلینکن و آستین درباره اقدامات اسرائیل ابراز نگرانی کردهاند گفتوگو تحلیلگر سیاسی و شکریا برادوست، پژوهشگر امنیت بینالملل و سیاست خار جی		
رویترز به نقل از اسکای اسپورت نوشت که توماس توخل، سرمربی س	ماس توخل، سرمربی سابق بایرن مونیخ و چلسی، قراردادی برای نشست روی نیم کت تم ملی فوتبال انگلستان امضا کرده است، این مربی آلمانی پس از اسون گ وران اریکسون سوئدی و کاپلو ایتالیایی  م خارجی الجی ا ک دای شیورها  ور میگیرد  تایایی ک ک  الگ اتایای فوتوتوت کشور و معرفی میشود		
دقایقی پیش، سخنگوی پنتاگون، تایید کرد که آمریکا سامانه تاد را	تقویت دفاع هوایی اسرائیل فرستاده تا در صورت واکنش ایران، به سرنگونی موشکهای بالستیک کمک کند		
هاند به چه اه	شبکه خبری کان نیوز اسرائیل گزارش داده مقامات این کشور تصمیم گرفته کنندگفتوگو با سمیرا قرایی، ایران نترنشنال		
مهمان پنجشنبهی ویژه برنامه با کامبیز حسینیاین هفته ۲۶ اه،	مهمان پنجشنبهی ویژه برنامه با کامبیز حسینی، این هفته ۲۶ مهرماه ، نوشابه امیری خواهد بود روزنامهنگار و گویندهی شناخته شدهی ساکن پاریس نگاری کودکان دهههای شصت و هفتاد استبرای شرکت در برنامه و گفت وگو با نوشابه امیری به واتساپ و تلگرام ما پیام بفرستید تا لینکشرکت برایتان ارسال شود تلفن برنامه ۰۰۴۴۷۵۱۰۱۱۰۱۱۰		
شهاب اسفندیاری، رییس دانشگاه صداوسیما رها کردن فضای مجازی را	شهاب اسفندیاری، رییس دانشگاه صداوسیما رها کردن فضای مجازی را غیر ش رعی خواند و گفت هیچ پیامرسانی در غرب اجازه ندارد بدون پاسخگویی قوقی به حکومت فعالیت کنداو افزود در این شرایط برخیها در ایران صور تمسئله را پاک میکنند و میگویند چرا فیلترینگ را برنمیدارید		
۲۴ با فرداد فرحزاد	۲۴ با فرداد فرحزاد		
علم صالح، دانشیار روابط بینالملل دانشکاه ملی استرالیا کشوری	کشوری که		
چشمانداز ۲۴ مهر  ۱۴۰۳  ۱۵ اکتبر	چشمانداز ۲۴ مهر  ۱۴۰۳  ۱۵ اکتبرنسخه صوتی برنامه چشمانداز جمه وری اسلامی و رویای بمب اتمی		
جمهوری الامی و ویای وم  اتمی چشمالداز  ی مهدویآزا			
فرزانه روستایی، روزنامه نگار و تحلیلگر مسائل بینالملل وضعیت	فرزاله رو روزوز  و تلیلگ   المل   ج جمهوری الامی  ا  کوی یک   رورد ال و وه دلیل شکاهری و یزیک یزیک    آ  قاد و   آ آ		
لها و مراتع کش	محلد خ خ  ز گ کشوو را اکو ی وهای وا د ال ال او ازود یا پ یی، وه ظا ن   اما ویرانگر است		
تیم ملی فوتبال ایران در چهارمین بازی خود در انتخابی جام جه	ده بود، با درخشش سردار آزمون و محمد محبی به بازی برگشت و چهار بر یک پیروزی رسید آزمون و محبی هر کدام دو گل در این بازی به ثمر رساندندایران با این گروه  قرار گرفت		
شبکه کان اسرائیل به نقل از یک مقام ارشد این کشور گزارش داد تصم	مقام کدام اهداف در ایران حمله کنند، در سطوح هدفها مشخص هس تند، حالا فقط مساله زمان است		
محققان از شیوه جدید درمانی و کاهش ۴۰ درصدی خطر مرگ در اثر سرطا	ه رحم خبر میدهند وگو ه ایمنیشناسی سرطان کینگزکالج		
دلیل ارسال موشک	ل ارسال موشک به روسیه تحریم کردگفتوگو با مریم دهکردی، روزنامهنگا ر و عضو تحریریه ایران وایر		
سنوار به تقابل مستقیم نظامی بین ایران و اسرائیل امید دارد تا ف	ظامی برغزه کاهش یابد بررسی بیشتر این موضوع در گفتوگو با غسان عاشور، تحلیلگر مسائل خاور میانه		
داده که اگر	ی، فعال و تحلیلگر سیاسی و مرتضی انواری، مقام پیشین وزارت دفاع آمریکا		
تصمیم نهایی کابینه امنیتی اسرائیل براخ به حمله موشکی جمهور ی ا	تصمیم نهایی کابینه امنیتی اسرائیل برای پاسخ به حمله موشکی جمهوری ا سلامی    زین ندیمی، تحلیلگر امور دفاعی و امنیتی در موسسه واشینگتن		
ا اشاره به مطا	مح طاهری آکری، د  امر    و  از ملک  اشال   ورای ر یلت ش ی اج  زما ک   و و و و و  ما د دال د پ ش  هوی خوش  داد وه شمو		
یوآو گالانت، وزیر دفاع اسرائیل گفت که پاسخ اینکشور به حمله موش	یوآو گالانت، وزیر دفاع اسرائیل گفت که پاسخ این کشور به حمله موشکی ج سمیرا قرائی، ایران اینترنشنال		
باشگاه شباب الاهلی که تیم ملی فوتبال از دقایقی دیگر در است	برای تیم کرده استنکته اینکه در این پوستر علاوهبر عزتالهی و آزمون، شباب الاهلی صوی جهخش را  ر قلی قرار داده  وه ی ان اق    ، ی از احمال پیو ا  اشگامارای داوه د کاپیال ی ف فوت ای پ		
تیتر اول با نیوشا صارمی، سه شنبه ۲۴ مهر	تیتر اول با نیوشا صارمی، سه شنبه ۲۴ مهر		
از خاکستر  ژاپن، بخش دوم در این قسمت به یکی از معدود بازماندگ	از خاکستر  ژاپن، بخش دومدر این قسمت به یکی از معدود بازماندگان بمب ه یروشیما و جنگ اتمی سر میزنیملینک نسخه کامل برنامه در یوتیوب		
با اشاره به مشکل	محال مطلق، د یورای وورای  و  غذایی وه  کل کم کود ا شیوزی شی شی  شیو شی  شیر  ماو م  ف شه الاو ازود د جاری وجج ی ورای ط در وو		
پزشکیان از دستور خامنهای برای مقابله با تحریمها خبر داد بحر	پزشکیان از دستور خامنهای برای مقابله با تحریمها خبر دادبحران ا رشد حکمرانی		
نه خانوارها و پ	نیای خانوارها و پیامدهای منفی آن بر کیفیت زندگی و رفاه آنها خبر داد به نوشته این روزنامه مردم مجبور به حذف هزینههای رفاهی و مهاجرت به		
کمیسیون امنیت ملی مجلس، با اره به بدقولیها	حشمتالله فلاحتپیشه، رییس پیشین کمیسیون امنیت ملی مجلس، با اشار گفت روسها و چینیها برای قربانی کردن ایران دچار عذاب وجدان نخواهن د شداو افزود چین بیتفاوت است و		
ته واشینگتن پ	یکند پ		
با اشاره به تا	با  انی که به هر علت امکان ازدواج ندارند، و برای زوجینی که امکان فرز ندآوری ندارند، جنین را فریز میکنیم		
سی سال پیش در چنین روزهایی، جایزه صلح نوبل به رهبران اسرائیلی	پیش پیشر چ وز جایزایز  صلح ول و و الاسلی و فلی داداد ا ز تلاش و د ر اشی ، ایرال ایتووور ب در  پی امروز  ک آ واق تاریخی و رخایه پ		
مهای اتحادیه	کمیته حقوق بشر و کمکهای بشردوستانه پارلمان فدرال آلمان از تحریم های اتحادیه اروپا علیه جمهوری اسلامی استقبال و در بیانیهای اعلام ک رد قرار گرفتن سپاه پاسداران در فهرست گروههای تروریستی ضروری استاح مد صمدی، ایران اینترنشنال گزارش میدهد		
گروه دختران امت واحده در نامهای با عنوان آرام جان رهبر اش	گروه دختران امت واحده در نامهای با عنوان آرام جان رهبر ضمن اشاره به روز جهانی دختر به درگیریها در غزه و لبنان اشاره کرده و خطاب به   دختران شما از مامن جمهوری اسلامی ایران در اطاعت از حکم واجب شرعی  شما تا پای جان ایستادهایم		
نشریه آتلانتیک در گزارشی، سیاست خارجی جمهوری اسلامی را سیاستی	آتلانتیک در گزارشی، سیاست خارجی جمهوری اسلامی را سیاستی خورده و فروپاشیده خواندگفتوگو با سمیرا قرایی و اردوان روزبه، ایر ان اینترنشنال		
مسئول سابق روابط بینالملل سپاه، میگوید، در شرایط فعلی، جنگ ج	مسئول سابق روابط بینالملل سپاه، میگوید، در شرایط فعلی، جنگ جمگ ری اسلامی و شبهنظامیان وابستهاش با آمریکا اجتنابناپذیر است  رنشنال		
فت کسانی که می	قال ، م م اج لله ل  گ گوه قوی خوی خ و گ گ ک  ماو ازود  ب یک پ فلل  فوو  پروژ ایرالی و ار ای در حمای ف  است		
حسن رحیمپور ازغدی، عضو شورای انقلاب فرهنگی، با بیان اینکه امر	حسن رحیمپور ازغدی، عضو شورای عالی انقلاب فرهنگی، با بیان اینکه ام روز تمام دنیا از غزه، لبنان و در راس آن ایران میگویند، گفت با اطلا		
بر اساس اعلام مقامهای پلیس راه، در حادثه برخورد یک کامیون با	بر اساس اعلام مقامهای پلیس راه، در حادثه برخورد یک کامیون با تاکس ی پراید در کرج تعدادی دانشآموز کشته و مجروح شدند به گزارش خبرگزاری تسنیم، از چهار سرنشین این تاکسی که همگی دانشآمو		
مهدی چمران، رییس شورای شهر تهران، در خصوص وضعیت آلودگی هوای پا	مهدی چمران، رییس شورای شهر تهران، در خصوص وضعیت آلودگی هوای پایتخت ، گفت من دلم را خوش نکردم که اوضاع هوای این شهر خوب خواهد شد، شما هم ن کنیداو افزود باید تمام نهادهایی که در بحث آلودگی هوا دخیل هستند را جمع کنیم و یکبار دیگر مسئولیتهایشان را به آنها یادآوری کنیم		
به نظر شما دیدار ایران و قطر در مقدماتی جام جهانی ۲۰۲۶ با چه	ایرال ایتورزشی ورزشی شما یار ا و قطر ق  جام ب ب ب ب چ     ایرا       قطر		
باشگاه پرسپولیس تصاویری را از اولین حضور کریم باقری در باز	فنی    آخرین حضور باقری روی نیمکت پرسپولیس به دیدار با استقلال در فینال جا م حذفی فصل ۰۲۱۴۰۱ برمیگردد		
رناتا آلت، رییس کمیته حقوق بشر پارلمان آلمان، در بیانیهای که	آلت ،  ک قوق شارل آلما یاوهای که ی آ ب د در   ارار ر ف  گروه ت اروپا شد		
ی شانگهای، از ام	بیست و سومین نشست شورای روسای دولتهای کشورهای عضو سازمان همکاری ش ینترنشنال گزارش میدهد		
رئیس شبکه رادیو و تلویزیون دولتی ترکیه، تیآرتی گفت قصد دارد	رئیس شبکه رادیو و تلویزیون دولتی ترکیه، تیآرتی گفت کردن تاسیس کند این اظهارات محمدزاهد سوباجی، با واکنش جمهوری اسلامی و برخی احزاب ینترنشنال		
ید، در شرایط فع	وزیر اقصاد دولت ، ب ا اذو  دولت گر گروگو  آرش حوز  ، روز		
امشب در برنامه کامبیز حسینی بهطور ویژه به ماجرای گمشدن و ی	امشب در برنامه با کامبیز حسینی بهطور ویژه به ماجرای گمشدن و پید اشدن و پنهانشدن اسماعیل قاآنی فرماندهی سپاه قدس میپردازیم شتهشده یا بهدلیل جاسوسی در بازداشت است، تا اینکه امرک تشییع نیلفروشان از قاآنی رونمایی شد بهنظر شما قاآنی کجا بود    د تا لینک شرکت در برنامه امشب برایتان ارسال شود تلفن برنامه۰۰۴۴۷۵۱۰۱۱۰۱۱۰		
اپیمایی کشوری،	درپی الام لغو تمی پ بوه کشورهای اروپ از وی ویما رواز ها د		
مالی نفت از سوی	لی نفت از سوی ایران در صورت حمله اسرائیل، پوشش داده خواهد شد این آژانس تاکید کرد بازار نفت در غیاب اختلال عمده، در سال جدید با ما قابل توجهی مواجه است		
تاریخ دموکراسی  آمریکا	تاریخ دموکراسی  آمریکا جنگ داخلی و مبارزه برای آزادی		
نیویورک تایمز گزارش ارتش اسرائیل در جنگ غزه، از شهروندان فل سط	نیویورک تایمز گزارش داد، ارتش اسرائیل در جنگ غزه، از شهروندان فلسط ینی به عنوان سپر انسانی استفاده کرده است بردیا افشین، ایران اینترنشنال از جزئیات این گزارش میگوید		
تیم ملی فوتبال ژاپن در هفته چهارم رقابتهای انتخابی جام جه	های انتخابی جام جهانی ۲۰۲۶ برابر استرالیا به تساوی ۱۱ رسید		
رییس کمیسیون اروپا با ارسال نامهای به سران اتحادیه اروپا از ت	کیم یا قربانی، خبرنگاران ایراناینترنشنال		
بررسی روزنامههای امروز ایران، سهشنبه ۲۴ مهر با محمد رهبر، ای	بررسی روزنامههای امروز ایران، سهشنبه اینترنشنال		
ازه عباس نیلفروش	حاجیصاقی، قی، خا خ ی در  در  شیی ج از ولفوش م م م م م م  گاه گلفلفوش ، ع صرالل آرزو بود		
یوآو گالانت، وزیر دفاع اسرائیل گفت پاسخ ما به ایران نزدیک، د	یوآو گالانت، وزیر دفاع اسرائیل گفت پاسخ ما به ایران نزدیک، دقیق و ک شنده خواهد بوداو تاکید کرد که تشدید تنش از سوی حزبالله لبنان شم		
یکسال پس از قتل مهرجویی و همسرش سرنوشت این پرونده به کجا رسی	یکسال پس از قتل مهرجویی و همسرش وش ای پروولد ر با ک ح آ آ آی وزوز  و و و و تلگ  اجما طه و  طول پیگیری پرولد پ ققل کومی ، ، ،  پروش ققل قوش مهرجو و و وی		
تیم ملی فوتبال درحالی چهارمین مسابقه خود در مرحله سوم انتخ	میزبانی از ایران از سوی فیفا پس از حمله جمهوری اسلامی به اسرائیل باع ث شده شاگردان امیر قلعهنویی در امارات از قهرمان آسیا میزبانی کنندتوضیحات محمد تقوی، ایران اینترنشنال		
حسین عبدالهی، عضو کمیته انضباطی فدراسیون فوتبال، درگفتو گ	عبدالهی، عضو کمیته انضباطی فدراس یون فوتبال، در گفتوگو با خبر ورزشی از محرومیت چهار ماهه و جریمه ۵۰۰    به اطلاع فدراسیون رسیده استاین حکم درحالی صادر میشود که فکری ر وز گذشته در مصاحبه با خبر کرده بود ز مصاحبه اخیر بنده برداشتهای مختلفی شد در این مصاحبه، منظورم به شخص خاصی نبود و اسمی هم از کسی نبردم و در وا قع کلیگویی کردم بابت نوع گفتار بنده در این مصاحبه، که بعضا باعث رنجش اهالی فوتبال ش  واکنش به اظهارات همجنسگر استیزانه محمود فکری در یادداشتی نوشته بود با		
سیمای جمهوری اسلامی بامداد سهشنبه، ۲۴ مهر، گزارش ورود جن ازه	ی جمهو الامی   س شوه ، م ه گام گزارش ورود ج وه وولفشاوشاوش ، موم ولیاه پال  ، ق  ز چهره ال قاآلی، فرماد  ولوی ق پالا رووو ک وی قاضیز د ی ی		
عنوان قتل حکومت	وان قتل حکومتی خواهند ایستاد و اعتراض خود را علیه این کشتار سیستماتی ک ادامه میدهد کارزار نه به اعدام از مرداد ماه گذشته در زندان اوین آغاز شده استگفت		
این کشور را منفج	کشور را منفجر و تخریب کرده است کرا ی همیشه مسدود خواهد کردگفتوگو با توماج طاهباز، ایراناینترنشنال		
سفرهای پی در پی مقامهای حکومت ایران به لبنان، فضای خشم و کینه	سفرهای پی در پی مقامهای حکومت ایران به لبنان، فضای خشم و کینه از ج مهوریاسلامی را در این کشور به دنبال داشته است  در  میگویویوید جمهوریالا و ل		
رنامه عملیاتی ا	مه عملیاتی اسرائیل به دولت لبنان داده، ارتش این کشور قصد دارد عملیات ی محدود در عمق سه کیلومتر در جنوب لبنان انجام و آنجا را از نیروی حزب رنشنال		
ی شانگهای از امر	بیست و سومین نشست شورای دولتهای کشورهای عضو سازمان همکاری ش انگهای از امروز در اسلامآباد آغاز به کار میکند    گو با جواد همدانی، ایراناینترنشنال		
یک روز پس از اعلام تحریمهای اتحادیه اروپا علیه شرکتهای هواپی	های اتحادیه اروپا علیه شرکتهای هواپیمای ی ایران، شرکت هواپیمایی ایرانایر پروازهای خود را به مقصدهای لندن، پاریس و کلن لغو کردگفتوگو با احمد صمدی، ایراناینترنشنال		
مسعود پزشکیان، رییسجمهور جمهوریاسلامی میگوید در دیدار با لی	اسلامی تحریمها گفتوگو ده است اجرایی کردن توافق با چین و روسیه از راه حلهای رفع مشکلات اقتصادی ع نوان شده استگفتوگو با علی شیرازی، ایراناینترنشنال		
واستار توقف فوری	بریتانیا، فرانسه، آلمان و ایتالیا با انتشار بیانیهای مشترک، خواس    گو با نیلوفر پورابراهیم، ایراناینترنشنال		
در ویدیویی که رسانههای اجتماعی از مراسم تشییع جسد عباس نیلفر	در ویدیویی که رسانههای اجتماعی از مراسم تشییع جسد عباس نیلفروشان منتشر کردهاند فردی وسایل شخصی حاضران را به تابوت او میمالدعباس نیلفروشان، معاون عملیات سپاه پاسداران، کنار حسن نصرالله در حمله ششم مهر اسرائیل به بیروت کشته شد		
با اعلام سایت ایافسی، دیدار استقلال و النصر در لیگ نخبگا	ورزشگاه بنراشد شهر دبی برگزار خواهد شد     ، ا قلال و ال و تاوی بمی  ش اماکور پ  ی فوت آ ، میزی را وا  جا ک		
شمارش  کالج انتخاباتی و ایالات سرنوشتساز کالج انتخاباتی چیست	شمارش  کالج انتخاباتی و ایالات سرنوشتساز کالج انتخاباتی چیست و چه تاثیری در انتخابات ایالات متحده آمریکا دارد در این قسمت از شمارش به این موضوع میپردازیم		
گوهر خیراندیش در اولین سالگرد قتل داریوش مهرجویی و همسرش اشار	گوهر خیراندیش در اولین سالگرد قتل داریوش مهرجویی و همسرش با اشاره ب ه مرگ برخی هنرمندان که به دلیل لجبازی و نرسیدن به موقع واکسن کرونا از دنیا رفتند، گفت حتی جان کارگران معدن هم گویا جان انسان ارزشی ندارد		
۵۶ سال پیش در چنین روزی، دیدیه دشان، سرمربی تیم ملی فوتبال	ربی تیم ملی فوتبال فرانسه، متولد شد    ام جهانی قهرمان شده است پس از زاگالو و بکنباوئر، دشان سومین فرد در تاریخ فوتبال است که به		
شاتر  مروری بر آثار هنر اعتراض	شاتر  مروری بر آثار هنر اعتراض		
گزارشها، زندانیان ۲۲ زندان شامل اوین، قزلحصار، مرکزی کر ج، ته	گزارش ، زیالیاو زدال شامل ا ، قزلصار م م ک ، لاکال رش ، قائ ، ارد ، ت ت ، س س سلما ،وی، ، قز، قز، قز،  بانه، مریوان و کامیاران، در کارزار سهشنبههای نه به اعدام در اعت صاب غذا هستند		
حسین رضازاده، قهرمان پیشین جهان و المپیک که پیشاز تالاخاد	بود، در گفتوگو با خبرآنلاین میگوید سرشیر و عسل اردبیل برای او ما نند دوپینگ، نیروزا بوده استرضازاده همچنین میگوید یا اباالفضل  دوپیگ اصلی او وده و  یک کوه کر  ج ت ج ت درحالی ک  بلیل  ی  دوا فر  خود وز   الاداد از ای ذک ش از  کشاله راومصوم شوم شو و وری پایی		
تیم فوتبال خاتون بم، تنها نماینده ایران در مسابقات لیگ قهر	در مسابقات لیگ قهرمانان زنان آسیا، پس از صعود به مرحله یکچهارمنه گرفت ایسنا		
کمیته انضباطی فدراسیون فوتبال آرای مربوط به بازیهای هفته	های استقلال، هوادار، خیبر خرمآباد، پرسپولیس، چادر ملو، فولاد خوزس    ۱۱۰ میلیون تومانخیبر خرمآباد به دلیل نقض اصول کلی، ۲۰ میلیون تو تماشاگرانس    تومانحامد طباطبایی، مربی چادرملو، بهدلیل غیرورزشی، ۶۰ میلیون تومانباشگاه تراکتور بهدلیل رفتار تماشاگران و همچنین ورود دیرهنگام به زمین، ۱۴۰ میلیون تومانایگور پوستونسکی، بازیکن تراکتور، بهدلیل خودداری از اجرای دستور داور، ۲۰ میلیون تومانباشگاه فولاد لیل تاخی میلیوول توما  ال  لال خوز   مشاور او ، ، ، ،لیل  غیورزشی، ۲۰ ی میل ت		
دلایل واکنش نشان ندادن سریع اسرائیل به حمله جمهوریاسلامی و آخ	دلایل واکش  الائی  جمله ج جمهو آخری خ ج  ز ز ل و الش الا ا  ص ص ص ص ص فایی، ایرالایت		
ر آهن تهران در	محمجواد خوی، ش   ۱۸ ۱۸  ، آوص آ   و آهرا ماآ گ گ گ ش  آ  شاآ را ورا ک و و  موق کریم ، گ موضو  ا ض ی ایک یچ گووو ی    اریا ش  صورت نگرفت		
سرخط خبرهای سهشنبه، ۲۴ مهر	سرخط خبرهای سهشنبه، ۲۴ مهر		
در کنار حسن نصر	مرا  شیی ج  ولفروشاوش ، م م م  پ پا پر ک ک     صورل ی مرا  ورخی ف ، ، ، جمله ال  قاآ فاآرما یو قاه پاه پالاه پال  پ پ پا ضور ضور ش شاشد		
این کشور را منفج	کشور را منفجر و تخریب کرده است کرا ی همیشه مسدود خواهد کردگفتوگو با توماج طاهباز، ایراناینترنشنال		
هی خود را تسویه	ز  ش زهرا کورد ک   ک قور ش  دارد و ی  ز، پرداخ ک  ای اطلا  ، ب ب ب د کال ش شویژ ی ظر گرف ش  تا  و و و و و و و و		
عنوان قتل حکومت	وان قتل حکومتی خواهند ایستاد و اعتراض خود را علیه این کشتار سیستماتی ک ادامه میدهد کارزار نه به اعدام از مرداد ماه گذشته در زندان اوین آغاز شده استگفت		
زایش بسیار قابل	واشیگو ، روز دوشوشوه ۲۳ م م گز دارله ازایش یاوج  فروش  ایراوی جمهو دولت جو  خ خاد و و ش ال اری الق ولت ورآوردهای کارش ، ،رآمد  غیرقاو ک ی دولت  ب د ۲۰۰ میلیارد دلار رسید		
سیمای جمهوری اسلامی بامداد سهشنبه، ۲۴ مهر، گزارش ورود جن ازه	ی جمهو الامی داد  ، ، م م ه هام گزارش ورود ج وه وولفوشال ، مو تاه پال  ، ق ای ایاق اق اقایاق ز چهره ال قاآلی، فرماد  ولوی ق پالا رووو ک وی قاضیز د ی ی		
یک شبکه استرالیایی از زندانی بودن دست کم دو شهروند استرالیایی	یک شبکه استرالیایی از زندانی بودن دست کم دو شهروند استرالیایی در زن رنشنال		
دانشگاه جورج واشینگتن در گزارشی تصاویری از کامالا هریس، نامزد	سلامی منتشر کرده است الهی پیوندهای عمیقی با جمهوریاسلامی داردگفتوگو با امید معماریا ن، روزنامهنگار		
دنیل مالدینی بعد از پدرش پائولو و پدربزرگش چزاره اسطورهها	ایرال ایشورزشی مالیی  د از پولو   چزاره ا  ی فوتوت ای ،  ا  ی یم ملی ای کشور و میال رف    لیا، مطرح شده است		
یک بستنیفروشی در شهر میلان برای ایجاد طعمهای جدید از چت جیپ	یک بستنیفروشی در شهر میلان برای ایجاد طعمهای جدید از چت جیپی تی استفاده میکند حتی مشتریانی که به نقش هوش مصنوعی در بستنی محبوب خود شک داشتند بعد ا ز امتحان کردن این بستنی به آن علاقمند شدندگزارش کیمیا قربانی، ایران اینترنشنال		
با اشاره به این	کارشناس محور مقاومت در برنامهای در صدا و سیمای جمهوری اسلامی با  ی شروع شد، گفت خیلی از مردم ضاحیه میگفتند شاید اگر به کشته شدن امیر عبدادیم الان حسن نصرالله زنده بود		
ی که در برنامه م	وزارت خارجه استرالیا در بیانیهای از ممنوعیت سفر برای پنج ایرانی ک ه در برنامه موشکی جمهوریاسلامی مشارکت داشتند، خبر دادگفتوگو ع لیرضا محبی، ایراناینترنشنال		
واشینگتن پست به نقل از دو مقام گزارش داد که بنیامین نتانیا هو	گزارش داد که بنیامین نتانیاهو در گفتوگوی هفته گذشته خود با بایدن به آمریکا اطلاع داده که اسرائیل در حمله تلافیجویانه خود مراکز نظامی جمهوریاسلامی را هدف قرار می دهدگفتوگو با شایان سمیعی، کارشناس امنیت ملی		
پس از دو هفته غیبت و شایعه، اسماعیل قاآنی در سکوت، در سیمای جم	پس از دو هفته غیبت و شایعه، اسماعیل قاآنی در سکوت، در سیمای جمهوری ا سلامی ظاهر شد چنین وانمود شد که او به همراه جنازه عباس نیلفروشان به تهران بازگشته استگفتوگو با جمشید برزگر، روزنامهنگار		
سرخط خبرها، سهشنبه ۲۴ مهر	سرخط خبرها، سهشنبه ۲۴ مهر		
شهروندان با ارسال ویدیوهایی به ایراناینترنشنال از گرانی کم ب	شهروندان با ارسال ویدیوهایی به ایراناینترنشنال از گرانی و کمبو د دارو گلایه میکنندشهروندی میگوید از قیمت دارو بهشدت شوکه شدم چه خبر است لعنت به تو خامنهای		
درباره حمله تلاف	دفتر نخستوزیری اسرائیل در بیانیهای اعلام کرد که تصمیمگیری درب اره حمله تلافیجویانه علیه ایران بر اساس منافع ملی گرفته اهد شددر این بیانیه آمده که اسرائیل دیدگاه آمریکا را در نظر		
